p_id,name,products,price,colour,brand,img,description,p_attributes,category,subcategory,fabric,occasion
16187090,The Roadster Lifestyle Co Women Navy Blue Straight Fit High-Rise Light Fade Cotton Jeans,Jeans,2499,Navy Blue,Roadster,http://assets.myntassets.com/assets/images/16187090/2021/12/10/818806d8-282d-46e0-abcd-f0391a9e16121639128563664-Women-Blue-Straight-Fit-Workwear-Inspired-Non-Stretchable-Cr-1.jpg,"<ul><li>Dark shade, light fade navy blue jeans</li><li>Straight fit, high-rise</li><li>Clean look</li><li>Non stretchable</li><li>4 pocket</li><li>Length: regular</li></ul>Cotton<br>Machine-wash<br> Fit: Straight Fit <br> Non Stretchable <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric 3': 'NA', 'Fade': 'Light Fade', 'Features': 'NA', 'Fit': 'Straight Fit', 'Length': 'Regular', 'Main Trend': 'NA', 'Number of Pockets': '4', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Dark', 'Stretch': 'Non Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}",Jeans,Straight Fit High-Rise,Cotton,Casual
18769952,Trendyol Women Sage Green Straight Fit High-Rise Jeans,Jeans,4399,Green,Trendyol,http://assets.myntassets.com/assets/images/18769952/2022/7/27/217674a2-de42-4262-8a8a-7690bbaaafb61658916611467-Trendyol-Women-Jeans-2851658916610457-1.jpg,"<ul><li>Coloured shade, no fade sage green jeans</li><li>Straight fit, high-rise</li><li>Clean look</li><li>Non stretchable</li><li>5 pocket</li><li>Length: regular</li></ul>100% Cotton<br>Machine wash<br> Fit: Straight Fit <br> Non Stretchable <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric 3': 'NA', 'Fade': 'No Fade', 'Features': 'NA', 'Fit': 'Straight Fit', 'Length': 'Regular', 'Main Trend': 'NA', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Coloured', 'Stretch': 'Non Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}",Jeans,Straight Fit High-Rise,Cotton,Casual
12867304,all about you Women Blue Straight Fit High-Rise Clean Look Stretchable Cropped Jeans,Jeans,1999,Blue,all about you,http://assets.myntassets.com/assets/images/12867304/2021/3/4/85582e0a-e8c3-4cef-bc12-8dc0524ab90f1614851381106-all-about-you-Women-Blue-Straight-Fit-High-Rise-Clean-Look-S-1.jpg,"Blue medium wash 5-pocket high-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops98.5% Cotton and 1.5% elastane<br>Machine-washStraight Fit<br>Stretchable<br>The model (height 5'8"") is wearing a size 28","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'Whiskers and Chevrons', 'Fabric': 'Cotton', 'Fabric 2': 'Elastane', 'Fabric 3': 'NA', 'Fade': 'Light Fade', 'Features': 'NA', 'Fit': 'Straight Fit', 'Length': 'Regular', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Medium', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}",Jeans,Straight Fit High-Rise,Cotton,Casual
16794818,Levis Women Blue 501 Straight Fit High-Rise Clean Look Jeans,Jeans,4599,Blue,Levis,http://assets.myntassets.com/assets/images/16794818/2022/4/20/f0ddba3c-f8f9-4e5f-8842-f425e7994a801650456483917LevisWomenBlue501StraightFitHigh-RiseCleanLookJeans1.jpg,"<ul><li>Light shade, no fade blue jeans</li><li>501 Straight fit, high-rise</li><li>Clean look</li><li>Non stretchable</li><li>5 pocket</li><li>Length: regular</li></ul>100% Cotton,<br>Machine-washFit: 501 Straight Fit<br>Non Stretchable<br>The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'Whiskers and Chevrons', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric 3': 'NA', 'Fade': 'No Fade', 'Features': 'NA', 'Fit': 'Straight Fit', 'Length': 'Regular', 'Main Trend': 'NA', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Light', 'Stretch': 'Non Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}",Jeans,Straight Fit High-Rise,Cotton,Casual
17914728,ONLY Women Blue Straight Fit High-Rise Low Distress Light Fade Jeans,Jeans,3499,Blue,ONLY,http://assets.myntassets.com/assets/images/17914728/2022/4/18/dfcac067-1884-4645-9cf5-c9efedf847ee1650286403567Jeans1.jpg,"<ul> <li> Medium shade,  light fade blue jeans </li> <li> Straight fit,  high-rise </li> <li> Low distress </li> <li> Non stretchable </li> <li> 5 pocket </li> <li> Length: cropped </li> </ul>Cotton<br>Machine wash,wash light colours separate<br> Fit: Straight Fit <br> Non Stretchable <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Low Distress', 'Effects': 'Whiskers and Chevrons', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric 3': 'NA', 'Fade': 'Light Fade', 'Features': 'NA', 'Fit': 'Straight Fit', 'Length': 'Cropped', 'Main Trend': 'NA', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Medium', 'Stretch': 'Non Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'Ripped', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}",Jeans,Straight Fit High-Rise,Cotton,Casual
13878270,High Star Women Blue Straight Fit High-Rise Clean Look Jeans,Jeans,1299,Blue,High Star,http://assets.myntassets.com/assets/images/productimage/2021/3/16/b0cb9863-f519-4962-89d7-48a341b5f2601615875027972-1.jpg,"Blue light wash 6-pocket high-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loopsMaterial: Cotton<br>  Machine WashStraight Fit<br>The model (height 5'8"") is wearing a size 28","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Closure': 'Button and Zip', 'Contact Brand or Retailer for pre-sales product queries': 'rohit mirchandani-7208331311', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric 3': 'NA', 'Fade': 'Light Fade', 'Features': 'NA', 'Fit': 'Straight Fit', 'Length': 'Cropped', 'Main Trend': 'NA', 'Number of Pockets': '6 and more', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Light', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}",Jeans,Straight Fit High-Rise,Cotton,Casual
17570364,SHOWOFF Women Blue Straight Fit High-Rise Low Distress Light Fade Stretchable Jeans,Jeans,4655,Blue,SHOWOFF,http://assets.myntassets.com/assets/images/17570364/2022/3/17/5b78a8c9-9075-4d43-95ad-3dd2fc2703021647520648464SHOWOFFWomenBlueStraightFitHigh-RiseLowDistressLightFadeStre1.jpg,"<ul> <li> Dark shade,  light fade blue jeans </li> <li> Straight fit,  high-rise </li> <li> Low distress </li> <li> Stretchable </li> <li> 6 pocket </li> <li> Length: cropped </li> </ul>Elastane<br>Dry CleanFit: Straight Fit<br>Stretchable<br>The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Zip Fly', 'Distress': 'Low Distress', 'Effects': 'Whiskers and Chevrons', 'Fabric': 'Elastane', 'Fabric 2': 'NA', 'Fabric 3': 'NA', 'Fade': 'Light Fade', 'Features': 'NA', 'Fit': 'Straight Fit', 'Length': 'Cropped', 'Main Trend': 'NA', 'Number of Pockets': '6 and more', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Dark', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'Ripped', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Dry Clean'}",Jeans,Straight Fit High-Rise,Elastane,Casual
17988966,Flying Machine Women White Straight Fit High-Rise Clean Look Jeans,Jeans,1899,White,Flying Machine,http://assets.myntassets.com/assets/images/17988966/2022/6/16/a44c72ee-098b-47b5-bd07-907272f7d45a1655379275510-Adults-Women-100-cotton-Straight-Fit-High-Rise-Black-Jeans-9-1.jpg,"<ul> <li> Coloured shade,  no fade white jeans </li> <li> Straight fit,  high-rise </li> <li> Clean look </li> <li> Non stretchable </li> <li> 5 pocket </li> <li> Length: regular </li> </ul>100% Cotton<br>Machine wash cold, wash dark colors separatelyFit: Straight Fit<br>Non Stretchable<br>Size worn by the model: 28<br>Waist: 28""<br>Hips: 38""<br>Height: 5'7""<br>","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric 3': 'NA', 'Fade': 'No Fade', 'Features': 'NA', 'Fit': 'Straight Fit', 'Length': 'Regular', 'Main Trend': 'NA', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Coloured', 'Stretch': 'Non Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}",Jeans,Straight Fit High-Rise,Cotton,Casual
16708114,MANGO Women Blue Pure Cotton Straight Fit High-Rise Light Fade Jeans,Jeans,3590,Blue,MANGO,http://assets.myntassets.com/assets/images/16708114/2022/5/12/20dc2766-9ada-4c30-b3da-2cdfb446afb21652337991884MANGOWomenBluePureCottonStraightFitHigh-RiseLightFadeJeans1.jpg,"<ul> <li> Light shade,  light fade blue jeans </li> <li> Straight fit,  high-rise </li> <li> Clean look </li> <li> Non stretchable </li> <li> 5 pocket </li> <li> Length: regular </li> </ul>100% cotton<br>Machine-washFit: Straight Fit<br>Non Stretchable<br>The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'Whiskers and Chevrons', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric 3': 'NA', 'Fade': 'Light Fade', 'Features': 'NA', 'Fit': 'Straight Fit', 'Length': 'Regular', 'Main Trend': 'NA', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Light', 'Stretch': 'Non Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}",Jeans,Straight Fit High-Rise,Cotton,Casual
17122946,Moda Rapido Women Blue Straight Fit High-Rise Mildly Distressed Light Fade Stretchable Jeans,Jeans,2299,Blue,Moda Rapido,http://assets.myntassets.com/assets/images/17122946/2022/7/7/75b0dd5c-bc97-4bcb-8de9-d3c9aac0c3441657196707492-Moda-Rapido-Women-Blue-Straight-Fit-High-Rise-Mildly-Distres-1.jpg,"<ul> <li> Medium shade,  light fade blue jeans </li> <li> Straight fit,  high-rise </li> <li> Mildly distressed </li> <li> Stretchable </li> <li> 5 pocket </li> <li> Length: regular </li> </ul>77% Cotton 21% Polyester 2% Elastane<br>Machine-washFit: Straight Fit<br>Stretchable<br>Size worn by the model: 28<br>Waist: 27""<br>Hips: 35""<br>Height: 5'10""<br>","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Mildly Distressed', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fabric 3': 'Elastane', 'Fade': 'Light Fade', 'Features': 'NA', 'Fit': 'Straight Fit', 'Length': 'Regular', 'Main Trend': 'NA', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Medium', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'Ripped', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}",Jeans,Straight Fit High-Rise,Cotton,Casual
17139194,Chemistry Women Brown Straight Fit High-Rise Jeans,Jeans,2799,Brown,Chemistry,http://assets.myntassets.com/assets/images/17139194/2022/5/31/a6079d5c-16c4-4258-8e3c-0afe1614c3261653980878665-Chemistry-Women-Jeans-1771653980877938-1.jpg,"<ul><li>Brown straight fit denim</li><li>High-rise</li><li>Length: regular</li><li>Pattern: solid</li><li>Flat-front, with no pleats design</li><li>Feature: plain</li><li>4 pockets</li></ul>99% cotton, 1% elastane<br>Machine wash<br> Fit: Straight Fit <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '324,424', 'Brand Fit Name': 'NA', 'Care for me': 'Machine Wash in cold water (30 degree C or low) to avoid shrinkage\r\nLine-dry in shade to avoid yellowing\r\nFor whites, wash with non-chlorine bleach on a hot water setting\r\nIron when slightly damp', 'Character': 'NA', 'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Elastane', 'Features': 'Plain', 'Fit': 'Straight Fit', 'Fly Type': 'Zip', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '4', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Parallel Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'High-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Denim'}",Jeans,Straight Fit High-Rise,Cotton,Casual
12693490,STREET 9 Women Blue Straight Fit Mid-Rise Clean Look Stretchable Jeans,Jeans,2399,Blue,STREET 9,http://assets.myntassets.com/assets/images/productimage/2020/10/9/4088c6db-1719-49d2-90dc-efe32ab5c3f81602201528055-1.jpg,"Blue dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loopsStraight Fit<br>Stretchable<br>The model (height 5'8"") is wearing a size 2896% Cotton, 4% Elastane<br>Machine-wash","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'Elastane', 'Fabric 3': 'NA', 'Fade': 'Light Fade', 'Features': 'NA', 'Fit': 'Straight Fit', 'Length': 'Cropped', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Dark', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'Ripped', 'Waist Rise': 'Mid-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}",Jeans,Straight Fit Mid-Rise,Cotton,Casual
13710492,Roadster Women Blue Straight Fit Mid-Rise Clean Look Stretchable Cropped Jeans,Jeans,2099,Blue,Roadster,http://assets.myntassets.com/assets/images/13710492/2022/5/25/f745a695-8525-4c11-9755-47f7e4653baf1653468769045-Roadster-Women-Blue-Straight-Fit-Mid-Rise-Clean-Look-Stretch-1.jpg,"Blue medium wash 4-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loopsStraight Fit<br>Stretchable<br>The model (height 5'8"") is wearing a size 2899% Cotton and 1% elastane<br>Machine-wash","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'Elastane', 'Fabric 3': 'NA', 'Fade': 'Light Fade', 'Features': 'NA', 'Fit': 'Straight Fit', 'Length': 'Cropped', 'Main Trend': 'NA', 'Number of Pockets': '4', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Medium', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'Mid-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}",Jeans,Straight Fit Mid-Rise,Cotton,Casual
12693476,STREET 9 Women Blue Straight Fit Mid-Rise Clean Look Stretchable Jeans,Jeans,2199,Blue,STREET 9,http://assets.myntassets.com/assets/images/productimage/2020/10/9/6fc44fb8-0631-41eb-a5d1-862b71e13f6d1602198577112-1.jpg,"Blue light wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops96% Cotton, 4% Elastane<br>Machine-washStraight Fit<br>Stretchable<br>The model (height 5'8"") is wearing a size 28","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'Elastane', 'Fabric 3': 'NA', 'Fade': 'Heavy Fade', 'Features': 'NA', 'Fit': 'Straight Fit', 'Length': 'Regular', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Light', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'Mid-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}",Jeans,Straight Fit Mid-Rise,Cotton,Casual
12808128,Kotty Women Navy Blue Flared High-Rise Clean Look Jeans,Jeans,1999,Navy Blue,Kotty,http://assets.myntassets.com/assets/images/12808128/2022/4/18/76094e6b-c7c0-438f-986c-90e5c9086ed91650283583458KottyWomenNavyBlueFlaredHigh-RiseCleanLookJeans1.jpg,"Navy Blue dark wash 4-pocket high-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loopsMaterial: Cotton<br>  Machine WashFlared<br>The model (height 5'8"") is wearing a size 28","{'Add-Ons': 'NA', 'Brand Fit Name': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric 3': 'NA', 'Fade': 'No Fade', 'Features': 'NA', 'Fit': 'Flared', 'Length': 'Cropped', 'Number of Pockets': '4', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Dark', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}",Jeans,Flared High-Rise,Cotton,Casual
13255584,Kotty Women Blue Flared High-Rise Clean Look Jeans,Jeans,1999,Blue,Kotty,http://assets.myntassets.com/assets/images/productimage/2020/12/15/98e4cd89-4c1a-40ed-a659-645f5c2d3f801608051833514-1.jpg,"Blue dark wash  high-rise jeans, clean look, no fade, and has a button and zip closureMaterial: Cotton<br>  Hand WashFlared<br>The model (height 5'8"") is wearing a size 28","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric 3': 'NA', 'Fade': 'No Fade', 'Features': 'NA', 'Fit': 'Flared', 'Length': 'Cropped', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Dark', 'Stretch': 'Non Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'High-Rise', 'Waistband': 'NA', 'Wash Care': 'Hand Wash'}",Jeans,Flared High-Rise,Cotton,Casual
15265898,MANGO Women Blue Flared High-Rise Light Fade Stretchable Jeans,Jeans,2990,Blue,MANGO,http://assets.myntassets.com/assets/images/15265898/2021/10/12/ea6fe796-f5f5-46c6-ba90-e7f1be7badce1634031659200-MANGO-Women-Blue-Flared-High-Rise-Light-Fade-Stretchable-Jea-1.jpg,"<ul> <li> Light shade,  light fade blue jeans </li> <li> Flared,  high-rise </li> <li> Clean look </li> <li> Stretchable </li> <li> 5 pocket </li> <li> Length: cropped </li> </ul><br> Fit: Flared <br> Stretchable <br> The model (height 5'8) is wearing a size 2896% cotton 3% polyester 1% elastane<br>Machine wash","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'Whiskers and Chevrons', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fabric 3': 'Elastane', 'Fade': 'Light Fade', 'Features': 'NA', 'Fit': 'Flared', 'Length': 'Cropped', 'Main Trend': 'NA', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Light', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}",Jeans,Flared High-Rise,Cotton,Casual
16835204,Roadster Women Grey Slim Flared High-Rise Heavy Fade Stretchable Jeans,Jeans,2999,Grey,Roadster,http://assets.myntassets.com/assets/images/16835204/2022/7/21/979cd1d5-c0d5-4cdc-900f-734319dd30df1658394330981-Roadster-Women-Jeans-3291658394330284-1.jpg,"<ul> <li> Light shade,  heavy fade grey jeans </li> <li> Flared,  high-rise </li> <li> Clean look </li> <li> Stretchable </li> <li> 5 pocket </li> <li> Length: regular </li> </ul>99% cotton, 1% elastane<br>Machine washFit: Slim Flared<br>Stretchable<br>The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'Crinkle', 'Fabric': 'Cotton', 'Fabric 2': 'Elastane', 'Fabric 3': 'NA', 'Fade': 'Heavy Fade', 'Features': 'NA', 'Fit': 'Flared', 'Length': 'Regular', 'Main Trend': 'NA', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Light', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}",Jeans,Flared High-Rise,Cotton,Casual
